employee_id,first_name,last_name,pay_date,pay_period_number,Employee Class,department,location,Regular Compensation,Overtime,Bonus,Fringe,Reimbursement,Gross Compensation,Compensation,Plan Compensation,EE Deferral $,EE Roth $,ER Match $,True-Up Enabled,loan_amount,is_hce,catchup_pretax,catchup_roth,age,dob,hire_date,rehire_date,employment_status,termination_date
E100006,Demo,Participant006,2025-03-28,7,Part-Time,Logistics,Raleigh,2866.42,0.00,0.00,0.00,0.00,2866.42,2866.42,2866.42,143.32,0.00,71.66,false,0.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100006,Demo,Participant006,2025-04-11,8,Part-Time,Logistics,Raleigh,2866.42,0.00,0.00,0.00,0.00,2866.42,2866.42,2866.42,143.32,0.00,71.66,false,0.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-01-03,1,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-01-17,2,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-01-31,3,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-02-14,4,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-02-28,5,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-03-14,6,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-03-28,7,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100007,Demo,Participant007,2025-04-11,8,Full-Time,Customer Care,Remote,2933.35,0.00,0.00,0.00,0.00,2933.35,2933.35,2933.35,110.00,36.67,73.33,false,0.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100008,Demo,Participant008,2025-01-03,1,Full-Time,HR,Seattle,3011.42,0.00,0.00,0.00,0.00,3011.42,3011.42,3011.42,150.57,0.00,75.29,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100008,Demo,Participant008,2025-01-17,2,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-01-31,3,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-02-14,4,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-02-28,5,Full-Time,HR,Seattle,1800.00,0.00,0.00,0.00,0.00,1800.00,1800.00,1800.00,90.00,0.00,45.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-03-14,6,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-03-28,7,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100008,Demo,Participant008,2025-04-11,8,Full-Time,HR,Seattle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false,0.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Terminated,2025-01-15
E100009,Demo,Participant009,2025-01-03,1,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-01-17,2,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-01-31,3,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-02-14,4,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-02-28,5,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-03-14,6,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,850.00,0.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-03-28,7,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100009,Demo,Participant009,2025-04-11,8,Full-Time,Operations,Austin,3075.65,0.00,0.00,0.00,0.00,3075.65,3075.65,3075.65,0.00,153.78,76.89,false,0.00,true,0.00,1.00,52,1973-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-01-03,1,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-01-17,2,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,35.00,0.00,3184.35,3184.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-01-31,3,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-02-14,4,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-02-28,5,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-03-14,6,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,3.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-03-28,7,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100010,Demo,Participant010,2025-04-11,8,Full-Time,Finance,Charlotte,3149.35,0.00,0.00,0.00,0.00,3149.35,3149.35,3149.35,118.10,39.37,78.73,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-01-03,1,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-01-17,2,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-01-31,3,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-02-14,4,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-02-28,5,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-03-14,6,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,170.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-03-28,7,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100011,Demo,Participant011,2025-04-11,8,Full-Time,Sales,Chicago,3224.42,0.00,0.00,0.00,0.00,3224.42,3224.42,3224.42,161.22,0.00,80.61,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-01-03,1,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-01-17,2,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-01-31,3,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,45.00,3335.92,3335.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-02-14,4,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-02-28,5,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-03-14,6,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-03-28,7,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100012,Demo,Participant012,2025-04-11,8,Full-Time,Engineering,Denver,3290.92,0.00,0.00,0.00,0.00,3290.92,3290.92,3290.92,164.55,0.00,82.27,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-01-03,1,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-01-17,2,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-01-31,3,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-02-14,4,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-02-28,5,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-03-14,6,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-03-28,7,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100013,Demo,Participant013,2025-04-11,8,Full-Time,Clinical,Phoenix,3355.42,0.00,0.00,0.00,0.00,3355.42,3355.42,3355.42,125.83,41.94,83.89,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-01-03,1,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-01-17,2,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-01-31,3,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-02-14,4,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-02-28,5,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-03-14,6,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100014,Demo,Participant014,2025-03-28,7,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
