employee_id,pay_date,payroll_pretax,payroll_roth,payroll_loan,pay_total,deposit_date,rk_pretax,rk_roth,rk_loan,rk_total,days_to_deposit,is_late,missing_deposit
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000037,0.0,0.0,37.09,37.09,,,,,,,False,True
0,1970-01-01 00:00:00.000000078,0.0,0.0,78.74,78.74,,,,,,,False,True
0,1970-01-01 00:00:00.000000040,0.0,0.0,40.71,40.71,,,,,,,False,True
0,1970-01-01 00:00:00.000000012,0.0,0.0,12.37,12.37,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000045,0.0,0.0,45.06,45.06,,,,,,,False,True
0,1970-01-01 00:00:00.000000066,0.0,0.0,66.94,66.94,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000022,0.0,0.0,22.57,22.57,,,,,,,False,True
0,1970-01-01 00:00:00.000000063,0.0,0.0,63.78,63.78,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000047,0.0,0.0,47.27,47.27,,,,,,,False,True
0,1970-01-01 00:00:00.000000036,0.0,0.0,36.14,36.14,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000045,0.0,0.0,45.49,45.49,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000051,0.0,0.0,51.24,51.24,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000061,0.0,0.0,61.42,61.42,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000026,0.0,0.0,26.48,26.48,,,,,,,False,True
0,1970-01-01 00:00:00.000000046,0.0,0.0,46.33,46.33,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000033,0.0,0.0,33.34,33.34,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000054,0.0,0.0,54.39,54.39,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000035,0.0,0.0,35.09,35.09,,,,,,,False,True
0,1970-01-01 00:00:00.000000018,0.0,0.0,18.98,18.98,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000048,0.0,0.0,48.87,48.87,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000045,0.0,0.0,45.64,45.64,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000028,0.0,0.0,28.49,28.49,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000075,0.0,0.0,75.64,75.64,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000070,0.0,0.0,70.67,70.67,,,,,,,False,True
0,1970-01-01 00:00:00.000000011,0.0,0.0,11.22,11.22,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000017,0.0,0.0,17.58,17.58,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000038,0.0,0.0,38.57,38.57,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000022,0.0,0.0,22.7,22.7,,,,,,,False,True
0,1970-01-01 00:00:00.000000022,0.0,0.0,22.17,22.17,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000029,0.0,0.0,29.14,29.14,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000061,0.0,0.0,61.02,61.02,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000037,0.0,0.0,37.51,37.51,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000039,0.0,0.0,39.88,39.88,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000028,0.0,0.0,28.88,28.88,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000070,0.0,0.0,70.19,70.19,,,,,,,False,True
0,1970-01-01 00:00:00.000000073,0.0,0.0,73.25,73.25,,,,,,,False,True
0,1970-01-01 00:00:00.000000074,0.0,0.0,74.69,74.69,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000036,0.0,0.0,36.01,36.01,,,,,,,False,True
0,1970-01-01 00:00:00.000000027,0.0,0.0,27.58,27.58,,,,,,,False,True
0,1970-01-01 00:00:00.000000050,0.0,0.0,50.94,50.94,,,,,,,False,True
0,1970-01-01 00:00:00.000000040,0.0,0.0,40.22,40.22,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000089,0.0,0.0,89.03,89.03,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000037,0.0,0.0,37.36,37.36,,,,,,,False,True
0,1970-01-01 00:00:00.000000054,0.0,0.0,54.87,54.87,,,,,,,False,True
0,1970-01-01 00:00:00.000000077,0.0,0.0,77.86,77.86,,,,,,,False,True
0,1970-01-01 00:00:00.000000019,0.0,0.0,19.51,19.51,,,,,,,False,True
0,1970-01-01 00:00:00.000000053,0.0,0.0,53.72,53.72,,,,,,,False,True
0,1970-01-01 00:00:00.000000045,0.0,0.0,45.39,45.39,,,,,,,False,True
0,1970-01-01 00:00:00.000000065,0.0,0.0,65.49,65.49,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000013,0.0,0.0,13.62,13.62,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000058,0.0,0.0,58.38,58.38,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
0,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000039,0.0,0.0,39.48,39.48,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000073,0.0,0.0,73.75,73.75,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000059,0.0,0.0,59.64,59.64,,,,,,,False,True
1,1970-01-01 00:00:00.000000041,0.0,0.0,41.13,41.13,,,,,,,False,True
1,1970-01-01 00:00:00.000000042,0.0,0.0,42.96,42.96,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000000,0.0,0.0,0.0,0.0,,,,,,,False,True
1,1970-01-01 00:00:00.000000022,0.0,0.0,22.96,22.96,,,,,,,False,True
